codigo,nome,categoria,faixa_preco,endereco,municipio,uf,codigo_bairro
579996242147339,Delizie Gelateria e Café,"Coffee Shop, Ice Cream Shop",2,"Rua Itapira, 279 - Jd. Adélia, 13455083 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
809413512448247,Monte Fuji yakisoba Delivery,Sushi Restaurant,2,"Quintino Bocaiuva  Centro -23, Itatiba",Itatiba,SP,
372482612906116,K&F Festas,"Grocery Store, Shopping & Retail, Cupcake Shop",1,"rua:, 13218740 Jundiaí",Jundiaí,SP,
1607489062849015,Vtennis Bar,"Sports Bar, Cafeteria, Pub",1,"Rod. Ver. Geraldo Dias km 70,5, 13214-040 Jundiaí",Jundiaí,SP,
1614310175472175,PIZZA TAVERNA,"Pizza Place, Food & Beverage Company",4,"BERNARDO JURGENSE 198, 13476642 Americana",Americana,SP,
112206182195432,Mc Donald's,"Fast Food Restaurant, Diner, Burger Restaurant",2,13465-770 Americana,Americana,SP,
233261386845698,Camisa 12 Sub-Sede Americana,"Sports Bar, Sports & Recreation, Arts & Entertainment",1,"Av Gioconda Cibin, 318, 13468 Americana",Americana,SP,
1252910964736384,Pizzaria Monte Cristo,Pizza Place,2,"Rua Maranhão, 243, fone (19) 3629.5063, 13451-082 Vila Brasil, Sao Paulo, Brazil",Vila Brasil,SP,
638986316180996,Panificadora BuskPão,"Bakery, Grocery Store, Restaurant",1,"Rua Ceará 313 Vila Grego, 13451080 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
333567376845540,Subway,Sandwich Shop,2,"Av Janio Quadros, 751, Centro, 13190-000 Monte Mor",Monte Mor,SP,
525681050944710,Botequim e Lanchonete,Bar,2,"Rua Antonio Graciadio, 350, 13214-719 Jundiaí",Jundiaí,SP,
1544987692457724,Supermercado Falcão,"Grocery Store, Shopping & Retail",1,"Rua Carlos Vassalo, 13469710 Americana",Americana,SP,
1428606984077070,Boca A Boca Peixes E Petiscos,Restaurant,1,"Avenida Brasil nº 2.151 - Bairro Lagoa - Próximo ao hospital, 13295-000 Itupeva",Itupeva,SP,
252838561428860,DIVINA MASSA - PIZZARIA,Pizza Place,2,"AV ORLANDO DEI SANTI, Americana",Americana,SP,
1842736475984519,Las Fritas no Cone,Fast Food Restaurant,2,"Av. Mitiharu Tanaka, 152, Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
1154857084644135,Gela Sorvetes Artur Nogueira,"Gelato Shop, Ice Cream Shop",1,"Rua xv de novembro, 1296, 13160000 Artur Nogueira",Artur Nogueira,SP,
523983814407076,Nonno Francesco,Pizza Place,2,"Rua Escócia 489, 13326-010 Salto",Salto,SP,
501773993273386,Panificadora Menino de Ouro,"Grocery Store, Restaurant, Bakery",1,"Avenida das Bandeiras, 659, 13323-310 Salto",Salto,SP,
842206165842959,Sargento Brigadeiro,"Candy Store, Grocery Store",2,"Rua Souza, 585, 12 de Setembro, 13820000 Jaguariúna",Jaguariúna,SP,
748302441953037,Açai MaisSabor,"Ice Cream Shop, Grocery Store, Football Stadium",1,"860  Avenida José Maria Marques de Oliveira, 13327300 Salto",Salto,SP,
790183211066308,Kiosk Cantinho da Roça,"Beer Garden, Restaurant Wholesaler, Movie Theater",1,"Rodovia Lim - 340, 13486-338 Limeira",Limeira,SP,
618262394911826,Gaúcho Tchê Grill,"Steakhouse, Bar & Grill, Barbecue Restaurant",3,"Estrada Amp-347, 13900-150 Amparo, Sao Paulo, Brazil",Amparo,SP,
1563284150598103,Bistro do Posto,"Brazilian Restaurant, Gas Station, Bar",3,"Rua Jânio Quadros, 698, 13190-000 Monte Mor",Monte Mor,SP,
106125996405211,Padaria do Posto,"Cafe, Bakery, Food & Beverage Company",4,"Rua Maranhão, 13820000 Jaguariúna",Jaguariúna,SP,
1795886630640154,Pesqueiro e Restaurante do Pekos,"Restaurant, Fishing Store",3,"Pesqueiro e restaurante do Pekos, 13480-188 Limeira",Limeira,SP,
399821856750317,Sabor & Arte,"Buffet Restaurant, Ice Cream Shop",2,"Avenida Rota dos Imigrantes, 470, 13825000 Holambra",Holambra,SP,
1274576455913419,Brunão Lanches,"Sandwich Shop, Cafeteria",1,"Alameda Dom João VI nº 192, 13190000 Monte Mor",Monte Mor,SP,
153216128077824,"Casa Bela Café, Bar e Restaurante","Buffet Restaurant, Lounge, Fast Food Restaurant",3,"Rua Dória vasconcelos, 81, 13825-000 Holambra",Holambra,SP,
266157176818080,Ambev Jundiaí,"Brewery, Commercial & Industrial, Business Service",3,"Rodovia Dom Gabriel, 13215-085 Jundiaí",Jundiaí,SP,
883176755045451,Cantinho oriental Sushi Express,Sushi Restaurant,1,"Rua santa Terezinha 106, 13480-090 Limeira",Limeira,SP,
806836172692566,Alanchonete,"Cafeteria, Grocery Store",1,"R: Minas Gerais n 933, 13820-000 Jaguariúna",Jaguariúna,SP,
413498218846039,Pedacinho Do Céu,"Dessert Shop, Restaurant, Residence",4,13920000 Pedreira,Pedreira,SP,
1770914676504571,Churrascaria Deocleciu's,"Fast Food Restaurant, Steakhouse, Food & Beverage Company",3,"Rodovia SP 340 km 140, 13820-000 Jaguariúna",Jaguariúna,SP,
249560671914733,Barraca da Paula,"Grocery Store, Beer Garden, Cafeteria",2,"Rua Floriano Peixoto 1603 VL Brasil, 13.451-050 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
959831317460464,Aí Sim Pizzaria,Pizza Place,1,"av. dr. walter edgard maffei, 237, 13324400 Salto",Salto,SP,
698494970209945,Rei Das Massas Pereira,"Grocery Store, Restaurant",3,"Rua das Astúrias, 1034, 13.327-120 Salto",Salto,SP,
874759669245783,Lanchonete Americana,"Burger Restaurant, Cafeteria",2,"Travessa Tenente Mário Dallari, 47, 13930000 Serra Negra",Serra Negra,SP,
797688306946354,Pizzaria Segunda Casa,"Pizza Place, Food & Beverage Company",1,"Rua 20, m09 Parque Do Café I, 13190000 Monte Mor",Monte Mor,SP,
1419007745028732,"Mara Bolos,doces e salgados",Cupcake Shop,1,"Rua Professor Edmo Wilsom Cardoso  1151 Bairro Nosso Recanto, 13160-000 Artur Nogueira",Artur Nogueira,SP,
850351675087848,Buffet Grilo Falante,"Restaurant, Caterer, Party Entertainment Service",4,"R. Duque de Caxias  n°2296  Jd. Wada, 13160000 Artur Nogueira",Artur Nogueira,SP,
543540682376667,ADEGA Peterlini,"Wine Bar, Grocery Store, Historical Place",1,"Estrada Municipal para o Bairro Alves | Sitio Morro Alto - Bairro dos Alves, 13910-000 Monte Alegre do Sul",Monte Alegre do Sul,SP,
112861075459142,Padaria e Confeitaria Pão D'Oro,"Coffee Shop, Bakery, Cafeteria",2,"Rua Antônio Segre, 700, 13201-140 Jundiaí",Jundiaí,SP,
468723799892475,Choperia Calcadao,"Beer Garden, Fast Food Restaurant, Bar & Grill",4,"Avenida Dom Pedro II  409, 13320240 Salto",Salto,SP,
144829999286986,Pastel do Japa,"Cafeteria, Food Truck, Food & Beverage Company",2,"Av da Saudade, 2141, 13150000 Cosmópolis",Cosmópolis,SP,
1415742285359206,WeltBräu,"Pub, Brewery, Gastropub",3,"Avenida Luiz José Sereno, 1200 - Eloy Chaves, 13212210 Jundiaí",Jundiaí,SP,
267495466618269,Pizzaria La Fiori,"Pizza Place, Fast Food Restaurant, Pub",3,"Avenida Vereador José Donato, 13315-000 Cabreúva",Cabreúva,SP,
724322074287533,Alemão Lanches,"Diner, Grocery Store",2,"Rua São Joaquim 09, 13327-451 Salto",Salto,SP,
661193960714067,Jhow Lanches e Panquecas - Delivery,Brazilian Restaurant,2,"Rua Iuguslavia, 218, Jd Celani II, 13326122 Salto",Salto,SP,
1615825778731943,S u b w a y  Baronesa,"Sandwich Shop, Fast Food Restaurant",1,"Rua Baronesa doJapi, 204, 13207-684 Jundiaí",Jundiaí,SP,
803509723018498,Buffet Little Frogs,"Caterer, Buffet Restaurant, Professional Service",4,"Rua Prudente de Moraes 1491, 13201-004 Jundiaí",Jundiaí,SP,
504158629693939,Disk pizza coração de mãe,"Pizza Place, Residence",3,"Rua Benedito de Campos,932, 13348-550 Indaiatuba",Indaiatuba,SP,
663043180483920,Rilba Mini Assados,Restaurant,2,"Rua Messina, 475, 13207480 Jundiaí",Jundiaí,SP,
1608975796098647,Truppe -Cervejaria Artesanal,"Brewery, Food & Beverage Company",1,"R.  Governador Armando Sales de Oliveira , 365, 13323-110 Salto",Salto,SP,
1411070882506667,Pizzaria Dona Eva,Pizza Place,2,"Avenida América, 13471-240 Americana",Americana,SP,
190601304443247,Churrascaria Glória,"Barbecue Restaurant, Steakhouse",2,"Avenida Bernardino de Campos, 437, 13900-400 Amparo, Sao Paulo, Brazil",Amparo,SP,
1784974425111874,Ki Pastelzinho,"Cafeteria, Grocery Store, Region",1,"Rua Rodolfo Alberto Franconi n° 528, 13256370 Itatiba",Itatiba,SP,
1649581961983116,Yot Suia Sushi,"Sushi Restaurant, Continental Restaurant",2,"Avenida Antônio Segre 676, 13201-145 Jundiaí",Jundiaí,SP,
303337379752772,Bar Seu João,Beer Garden,1,"Rua Silvino Bonassi, 388, Nova Americana, 13466080 Americana",Americana,SP,
1527500840912955,Pizzaria Venelani,"Pizza Place, Company",2,"RUA XV DE NOVEMBRO 347, 13920000 Pedreira",Pedreira,SP,
1713259678901034,Giorno Benedetto,"Pizza Place, Italian Restaurant",2,"Rua Fortunato Faraone, 305 - Jardim Girassol, 13465660 Americana",Americana,SP,
291562757562600,Choppoint,"Beer Garden, Brewery, Restaurant",2,"Avenida Adherbal da Costa Moreira, 13231 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
652773368205884,Rocket 88 music bar,"Pub, Live Music Venue",2,"Avenida Nove de Julho, 13208-056 Jundiaí",Jundiaí,SP,
285485161591454,Cia do Pastel,"Restaurant, Cafeteria",1,"rua monte castelo, 13150-000 Cosmópolis",Cosmópolis,SP,
334473029901368,murytako lanches,"Diner, Food & Beverage Company",1,"Rua Coronel Domingos Ferreira 230 A, 13350-000 Elias Fausto",Elias Fausto,SP,
371007693071336,Bar do Casinha,"Pub, Restaurant",2,"Rua Francisco Cabrino, 396, 13160-000 Artur Nogueira",Artur Nogueira,SP,
502901149791320,Vinil Rock Bar,Pub,2,"Rua Onze de Junho 44 Bairro Boa Vista, 13486100 Limeira",Limeira,SP,
161706120645766,Monstrão lanches,"Food Stand, Diner",1,"rua joão luis alvarenga  (de frente aos predinhos do vale verde), 13920000 Pedreira",Pedreira,SP,
1601850313381575,Milk shake Mix,"Ice Cream Shop, Restaurant",1,"Dr. Jorge Tibiriçá, 894, Centro, 13830000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
1374471862843588,Santo Pudim &Cia,"Coffee Shop, Dessert Shop, Restaurant",1,13320-210 Salto,Salto,SP,
1792065457741920,DisckLanches Chuva de hamburguer,"Cafeteria, Arts & Entertainment, Restaurant",1,"Rua Daniel da Silva  Fazenda Grande, 13212-830 Jundiaí",Jundiaí,SP,
1454515121450483,Restaurante Mariliam Refeições,"Cafeteria, Pizza Place, Brazilian Restaurant",2,"Avenida da Musica, 634, 13473650 Americana",Americana,SP,
384411784949189,O Italianão Bar e Restaurante,"Italian Restaurant, Seafood Restaurant",2,"Avenida Humberto Cerezer, 3520, 13218-711 Jundiaí",Jundiaí,SP,
419736098124885,Adega Do Italiano,"Wine, Beer & Spirits Store",1,"Elvira Miamo 80, 13910-000 Monte Alegre do Sul",Monte Alegre do Sul,SP,
1556080457960720,Rancho da Cozinha,Pizza Place,2,"Rua Saldanha Marinho, 148, 13930000 Serra Negra",Serra Negra,SP,
1491666144445209,Joseba Palacio Culinária Internacional,"European Restaurant, Spanish Restaurant, Tapas Bar & Restaurant",2,"Rua Presidente Vargas, 470, 13466-260 Americana",Americana,SP,
813985208712257,Rovigo Pizzaria,Pizza Place,2,"Rua XV de Novembro - 45 - Centro, 13900090 Amparo, Sao Paulo, Brazil",Amparo,SP,
1425184967763856,Central da Pizza,Pizza Place,1,"Rua Jose Marchi, 558, 13295000 Itupeva",Itupeva,SP,
1610665089252853,Pit Stop Food Truck,Pub,1,"Rua Capitão José Inácio, 194, 13910-000 Monte Alegre do Sul",Monte Alegre do Sul,SP,
171439029856625,Traíragem Itatiba,"Brazilian Restaurant, Beer Bar",2,"Avenida Marechal Castelo Branco 603, 13255350 Itatiba",Itatiba,SP,
105975022823195,Pizzaria O Casarão,Pizza Place,3,"R. Guaianazes, 1779 - Jardim Santa Rita de Cassia, 13457-093 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
326870614136660,Buffet ALBA,"Caterer, Event Planner",2,"Rua Caieiras, 22, 13203513 Jundiaí",Jundiaí,SP,
1593995120910862,Buffet Diniz,"Caterer, Buffet Restaurant, Party Entertainment Service",1,"Rua Nigéria, 60, 13207-290 Jundiaí",Jundiaí,SP,
682763755218468,Cheirinho de Bolo,"Grocery Store, Dessert Shop",1,"Rua Dona Margarida nº 1038, 13.450-001 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
1806610362988069,Restaurante Jangada Dom Pedro,Restaurant,2,"shopping D.Pedro, Campinas",Campinas,SP,35095070
706922969346026,Ninha Alimentos,"Fast Food Restaurant, Grocery Store",2,"AVENIDA FERNANDO ARENS 1250 VILA QUEIROZ, 13160000 Artur Nogueira",Artur Nogueira,SP,
1974025219488608,Casa Maneco,"Pub, Arts & Entertainment",2,"Mercadão da Cidade | Rua Dr. José Roberto Basile Bonito, 50, Centro, 13201007 Jundiaí",Jundiaí,SP,
269439916561535,Supermercado Monte Serrat Itupeva,Restaurant,2,"Rua Vicente Tonoli, 13295-000 Itupeva",Itupeva,SP,
1591380607798514,Recanto Sport Bar,"Bar, Cafeteria",1,"Av. São Jerônimo, 4.751 - Bairro S. Jerônimo, 13.470 Americana",Americana,SP,
1593614764205116,Rancho da Pizza,"Pizza Place, Bar",3,"Rua vinte e cinco de janeiro,18 Centro, 13190000 Monte Mor",Monte Mor,SP,
612852382194364,Hioki Sushi Itu,"Sushi Restaurant, Asian Restaurant",2,"Praça Lions 88, 13301519 Itu",Itu,SP,
409906439190636,Garagem lancheria,"Restaurant, Cafeteria, Grocery Store",1,"Rua João Cândido Rangel n°159 Jd. São Francisco, 13456-014 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
203047179862870,Bar Do Valdomiro,Sports Bar,1,"Rua: José Rabelo Portella, Nº3203 Em frente a caixa D'Água da Vila Popular., 13225100 Várzea Paulista",Várzea Paulista,SP,
445012685633293,Tapas y Copas - Gastrobar,"Bar, Tapas Bar & Restaurant, Spanish Restaurant",3,"Avenida Cel. Antônio Estanislau do Amaral, 13341-700 Indaiatuba",Indaiatuba,SP,
1580778628860824,Rei do açai,"Restaurant, Ice Cream Shop, Food & Beverage Company",2,"Rua Santa Bárbara, 13450-013 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
331493620248647,Restaurante e esfiharia Tio Zé,Brazilian Restaurant,1,"Av. Paulista, 1222, 13478-600 Americana",Americana,SP,
1548616215351871,Terra Pura Café,"Coffee Shop, Health Food Store, Region",3,"Rua 25 de Janeiro, 329 Centro,Monte Mor, 13190-000 Monte Mor",Monte Mor,SP,
1015113888576897,Sorbet Gourmet 2,"Ice Cream Shop, Grocery Store",2,"Rua Luiz Pantano, 835 - Pq. Novo Mundo, 13481-388 Limeira",Limeira,SP,
404778819577030,Restaurante Riacho Doce,Bar,2,"Estrada Indaiatuba-Itupeva, 13341-700 Itupeva",Itupeva,SP,
1023894427720329,Hard Chopp PIER 97,"Bar, Restaurant, Brewery",4,"Av Maria Buzolin nr 20., 13484-318 Limeira",Limeira,SP,
895785603816931,Inverno D'itália Amparo,Coffee Shop,1,"Rua Treze de Maio n° 400, 13900-005 Amparo, Sao Paulo, Brazil",Amparo,SP,
349250931950842,No Deck Bar,"Restaurant, Bar",1,"Avenida Samuel Martins, 148, 13202251 Jundiaí",Jundiaí,SP,
1615470668714753,Casa da Pizza,Pizza Place,1,"R. Guaianazes, 1078 - Jardim Santa Rita de Cassia, 13457-093 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
197634573911521,Sabores do Mundo - Cardeal,Ice Cream Shop,1,"Avenida Nossa Senhora Aparecida 220, 13350-000 Elias Fausto",Elias Fausto,SP,
195447257252196,Bar Do Mingo Fonte Basso,"Bar, Fast Food Restaurant, Tapas Bar & Restaurant",1,"Avenida João Batista Spiandorello, 4064, 13218-741 Jundiaí",Jundiaí,SP,
157582197975779,Azumy Sushi Bar - Itatiba,"Sushi Restaurant, Fast Food Restaurant, Asian Restaurant",2,"Senador Lacerda Franco, 13250400 Itatiba",Itatiba,SP,
159914744125549,Pizzaria Idarella DI Napoli,Pizza Place,4,"Rua Araujo Campos, 13260-000 Morungaba",Morungaba,SP,
686353154846483,Boi na Brasa,"Steakhouse, Barbecue Restaurant, Pub",2,"Av Antonio Estanislau do Amaral,631, 13340480 Indaiatuba",Indaiatuba,SP,
575687952450653,Ameripan Festa & Cia - Indaiatuba,"Grocery Store, Event Planner, Party Supply & Rental Shop",1,"1284  Avenida Conceição, 13.335-000 Indaiatuba",Indaiatuba,SP,
512614782213305,Bluesteco Bar,"Beer Garden, Gastropub, Pub",2,"756  Rua Washington Luiz, 13465-380 Americana",Americana,SP,
1516532521960191,Guru's Bar,Bar,4,"Rua Antônio Guiraldo, 13336-354 Indaiatuba",Indaiatuba,SP,
1634845283439232,DrKebab Kebaberia,Restaurant,1,"Ruas de LIMEIRA, 13485001 Limeira",Limeira,SP,
765654410254944,Boteco do Alcir,Beer Garden,1,"Av. Fernando Arens, 1030, 13160000 Artur Nogueira",Artur Nogueira,SP,
408426332538734,Buffet Infantil Churulitus,"Caterer, Event Planner, Company",1,"Rua São José so Rio Pardo ,132, 13222040 Várzea Paulista",Várzea Paulista,SP,
1190430054304877,Spasso Sabores,"Supermarket, Market",2,"Rua Gaspere, 13820-000 Jaguariúna",Jaguariúna,SP,
857029170982226,Vie de Bohème - Cervejas Especiais,"Pub, Arts & Entertainment",2,"Rua Itapiru, 75 - Centro, 13320030 Salto",Salto,SP,
374879072855628,Dodger's Burger Bar,"Burger Restaurant, Gastropub",2,"Rua Nossa Senhora do Rosário, 250, 13230-035 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
1529015447377457,Buteco Ponto Be,Bar,2,"Rua Sr. José Alberto Campanini, 13482-142 Limeira",Limeira,SP,
1490882471140445,Casa Do Marcão - Rock Bar,Bar,1,"155  Rua Manaus, 13321 Salto",Salto,SP,
1438764629709084,PAK'S Lanches,Grocery Store,1,"RUA GUATEMALA, 704, 13322183 Salto",Salto,SP,
110520505800341,Restaurante Família Brunholli Jundiaí,Italian Restaurant,4,"Avenida Antônio Frederico Ozanan, 13207-680 Jundiaí",Jundiaí,SP,
1566889523558537,EmporiumFit,"Cafeteria, Restaurant, Health Food Store",2,"Santa Gertrudes, 694 - Centro, 13150000 Cosmópolis",Cosmópolis,SP,
1502798879939538,Gellato's Mell - Sorvetes,Ice Cream Shop,1,"Rua Nicola Tarralo, n° 18 - Centro, 13290-000 Louveira",Louveira,SP,
137501379770762,Amoreco Gourmet,"Restaurant, Event Planner",1,"Alameda dos Castanheiros, 339, 13341042 Indaiatuba",Indaiatuba,SP,
545103865642910,Choperia e Lanchonete TERRA DA UVA,"Cafeteria, Restaurant",3,"Rua Ucilla Lorencini Tafarello,212 Res Terra da Uva, 13214-680 Jundiaí",Jundiaí,SP,
323761227807837,Restaurante e Pizzaria Familia Moraes,"Brazilian Restaurant, Pizza Place, Grocery Store",1,"Av.  9 de julho, 127, vila imape, 13231-130 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
124242731108005,O Carroção,"Family Style Restaurant, Brazilian Restaurant",2,"AV.ATONIO PIRES DE TOLEDO N 325 ,RODOVIA  ITATIBA - BRAGANÇA KM 32, 13.252.810 Itatiba",Itatiba,SP,
370863939699844,Fratelli Pizzaria e Padaria,"Pizza Place, Bakery",1,"Av. da Saudade, 2.559 Jd. Colibris, 13150-000 Cosmópolis",Cosmópolis,SP,
409524119238391,Dal Ponte Crepes e Lanches,"Cafeteria, Crêperie, Grocery Store",2,"Avenida Mitiharu Tanaka 107, 13232250 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
639729296193503,KaZebre Petiscaria,"Bar, Brewery, Arts & Entertainment",2,"Av. Maria Buzolin, 715, 13484318 Limeira",Limeira,SP,
1750284408545229,Restaurante e Adega Rancho - Campanari,"Restaurant, Wine Bar",1,"Chácara Campanari-Estrada Monte Alegre do Sul/ Pinhalzinho, 13910-000 Monte Alegre do Sul",Monte Alegre do Sul,SP,
345755678872018,Yukiko Comida Japonesa,"Sushi Restaurant, Asian Restaurant",4,"977  Avenida Benedicto Castilho Andrade, 13212070 Jundiaí",Jundiaí,SP,
851177371592190,Putos Brother,"Bar, Arts & Entertainment",1,"Rua Pérola 705, Recreio campeste joia, 13347-190 Indaiatuba",Indaiatuba,SP,
653334504794069,Restaurante tempero caipira,"Fast Food Restaurant, Buffet Restaurant",2,"Rua Felipe Camarão 1770, 13323583 Salto",Salto,SP,
1560718544144084,Seo Barô,"Coffee Shop, Restaurant",3,"Rua Comendador Guimarães, 798, 13900470 Amparo, Sao Paulo, Brazil",Amparo,SP,
1445378882428064,Divino Pedaço Delivery,"Pizza Place, Local Business",2,"Avenida Maria de Lourdes Abreu, 22 - Pabreu Mall, 13250-253 Itatiba",Itatiba,SP,
1402450063321889,Espaço Natural,"Health Food Store, Shopping & Retail",1,"294  Rua Antônio Conselheiro, 13474440 Americana",Americana,SP,
1498514817146089,Açai Gold,"Ice Cream Shop, Food & Beverage Company",4,"centro, 13480000 Limeira",Limeira,SP,
1704961379739792,Sevan Supermercados,"Grocery Store, Shopping & Retail",2,"Rua Primeiro de Maio 620, 13190000 Monte Mor",Monte Mor,SP,
968974529866346,Bar Santo Grau,"Pub, Restaurant",1,"Dr. Jorge Tibiriça, 955 - Sala 17 - Centro, 13.830-000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
769084139831480,Panettone Trufado,"Restaurant, Grocery Store",2,"Rua Centro, 13270-010 Valinhos",Valinhos,SP,
276345075734879,Restaurante Peixada do Lago,"Fish & Chips Restaurant, Seafood Restaurant",2,"Rodovia Sp 95 Km 54, 13920-000 Pedreira",Pedreira,SP,
328046677262421,João Do Dão,Portuguese Restaurant,3,"Rua Albano Donizeti Miano, 13260-000 Morungaba",Morungaba,SP,
219018718196098,Hípica do Bosque,Brazilian Restaurant,4,"Rua Dr. Rui Barbosa, 13150-000 Cosmópolis",Cosmópolis,SP,
276524129176218,Empório Monte Cristo,"Pub, Sports Bar",2,"Avenida Monte Castelo nº 65, 13.450 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
300089736782521,Estação Louveira - Pizzaria e Chopperia,"Pizza Place, Brazilian Restaurant, Bar",1,"Praça Ricardo Steck, 25 - Bairro Capivari, 13290000 Louveira",Louveira,SP,
169037620114881,Recanto Marquezin,Italian Restaurant,2,"Av Maria Negrini Negro 3428, 13218-745 Jundiaí",Jundiaí,SP,
1454394218109794,Garagem Dog e Burguer,"Hot Dog Joint, Bar, Burger Restaurant",2,"RUA JOSÉ BERGANTIM 126, 13487-004 Limeira",Limeira,SP,
662379527275706,Bar do Luizinho,"Bar, Arts & Entertainment",1,"Avenida José Maria Marques de Oliveira, 583, Vila Norma, 13327300 Salto",Salto,SP,
385536521575191,Rancho Da Costela - Indaiatuba,"Bar & Grill, Fishing Store, Sports Bar",3,"Rodovia José Boldrini, 13330-350 Campinas",Campinas,SP,
